"Album","Year","Continent","Country","Sales","Pure_sales_index"
"Red","2014","Asia","Yemen",27,0.027
"Red","2015","Asia","Yemen",48,0.048
"Red","2016","Asia","Yemen",17,0.017
"Red","2017","Asia","Yemen",50,0.05
"Red","2018","Asia","Yemen",33,0.033
"Red","2019","Asia","Yemen",39,0.039
"Red","2020","Asia","Yemen",36,0.036
"Red","2021","Asia","Yemen",37,0.037
"Red","2012","Central America","Bahamas",5300,5.3
"Red","2013","Central America","Bahamas",3000,3
"Red","2014","Central America","Bahamas",1100,1.1
"Red","2015","Central America","Bahamas",1000,1
"Red","2016","Central America","Bahamas",900,0.9
"Red","2017","Central America","Bahamas",870,0.87
"Red","2018","Central America","Bahamas",730,0.73
"Red","2019","Central America","Bahamas",600,0.6
"Red","2020","Central America","Bahamas",150,0.15
"Red","2021","Central America","Bahamas",300,0.3
"Red","2012","Central America","Barbados",22,0.022
"Red","2013","Central America","Barbados",27,0.027
"Red","2014","Central America","Barbados",49,0.049
"Red","2015","Central America","Barbados",57,0.057
"Red","2016","Central America","Barbados",42,0.042
"Red","2017","Central America","Barbados",35,0.035
"Red","2018","Central America","Barbados",21,0.021
"Red","2019","Central America","Barbados",36,0.036
"Red","2020","Central America","Barbados",39,0.039
"Red","2021","Central America","Barbados",20,0.02
"Red","2012","Central America","Belize",24,0.024
"Red","2013","Central America","Belize",37,0.037
"Red","2014","Central America","Belize",39,0.039
"Red","2015","Central America","Belize",21,0.021
"Red","2016","Central America","Belize",19,0.019
"Red","2017","Central America","Belize",44,0.044
"Red","2018","Central America","Belize",53,0.053
"Red","2019","Central America","Belize",39,0.039
"Red","2020","Central America","Belize",40,0.04
"Red","2021","Central America","Belize",40,0.04
"Red","2012","Central America","Bermuda",38,0.038
"Red","2013","Central America","Bermuda",41,0.041
"Red","2014","Central America","Bermuda",30,0.03
"Red","2015","Central America","Bermuda",22,0.022
"Red","2016","Central America","Bermuda",36,0.036
"Red","2017","Central America","Bermuda",44,0.044
"Red","2018","Central America","Bermuda",12,0.012
"Red","2019","Central America","Bermuda",54,0.054
"Red","2020","Central America","Bermuda",51,0.051
"Red","2021","Central America","Bermuda",52,0.052
"Red","2012","Central America","Costa Rica",5500,5.5
"Red","2013","Central America","Costa Rica",2700,2.7
"Red","2014","Central America","Costa Rica",1100,1.1
"Red","2015","Central America","Costa Rica",1000,1
"Red","2016","Central America","Costa Rica",900,0.9
"Red","2017","Central America","Costa Rica",870,0.87
"Red","2018","Central America","Costa Rica",730,0.73
"Red","2019","Central America","Costa Rica",600,0.6
"Red","2020","Central America","Costa Rica",150,0.15
"Red","2021","Central America","Costa Rica",300,0.3
"Red","2012","Central America","Cuba",5070,5.07
"Red","2013","Central America","Cuba",2900,2.9
"Red","2014","Central America","Cuba",2700,2.7
"Red","2015","Central America","Cuba",1100,1.1
"Red","2016","Central America","Cuba",100,0.1
"Red","2017","Central America","Cuba",900,0.9
"Red","2018","Central America","Cuba",700,0.7
"Red","2019","Central America","Cuba",350,0.35
"Red","2020","Central America","Cuba",30,0.03
"Red","2021","Central America","Cuba",110,0.11
"Red","2012","Central America","Dominican Republic",5070,5.07
"Red","2013","Central America","Dominican Republic",2900,2.9
"Red","2014","Central America","Dominican Republic",2700,2.7
"Red","2015","Central America","Dominican Republic",1100,1.1
"Red","2016","Central America","Dominican Republic",100,0.1
"Red","2017","Central America","Dominican Republic",900,0.9
"Red","2018","Central America","Dominican Republic",700,0.7
"Red","2019","Central America","Dominican Republic",350,0.35
"Red","2020","Central America","Dominican Republic",30,0.03
"Red","2021","Central America","Dominican Republic",110,0.11
"Red","2012","Central America","El Salvador",5070,5.07
"Red","2013","Central America","El Salvador",2900,2.9
"Red","2014","Central America","El Salvador",2700,2.7
"Red","2015","Central America","El Salvador",1100,1.1
"Red","2016","Central America","El Salvador",100,0.1
"Red","2017","Central America","El Salvador",900,0.9
"Red","2018","Central America","El Salvador",700,0.7
"Red","2019","Central America","El Salvador",350,0.35
"Red","2020","Central America","El Salvador",30,0.03
"Red","2021","Central America","El Salvador",110,0.11
"Red","2012","Central America","Guatemala",3500,3.5
"Red","2013","Central America","Guatemala",5100,5.1
"Red","2014","Central America","Guatemala",1100,1.1
"Red","2015","Central America","Guatemala",1000,1
"Red","2016","Central America","Guatemala",900,0.9
"Red","2017","Central America","Guatemala",870,0.87
"Red","2018","Central America","Guatemala",730,0.73
"Red","2019","Central America","Guatemala",600,0.6
"Red","2020","Central America","Guatemala",150,0.15
"Red","2021","Central America","Guatemala",300,0.3
"Red","2012","Central America","Haiti",25,0.025
"Red","2013","Central America","Haiti",24,0.024
"Red","2014","Central America","Haiti",26,0.026
"Red","2015","Central America","Haiti",41,0.041
"Red","2016","Central America","Haiti",49,0.049
"Red","2017","Central America","Haiti",42,0.042
"Red","2018","Central America","Haiti",15,0.015
"Red","2019","Central America","Haiti",42,0.042
"Red","2020","Central America","Haiti",45,0.045
"Red","2021","Central America","Haiti",18,0.018
"Red","2012","Central America","Honduras",46,0.046
"Red","2013","Central America","Honduras",23,0.023
"Red","2014","Central America","Honduras",26,0.026
"Red","2015","Central America","Honduras",44,0.044
"Red","2016","Central America","Honduras",41,0.041
"Red","2017","Central America","Honduras",26,0.026
"Red","2018","Central America","Honduras",44,0.044
"Red","2019","Central America","Honduras",46,0.046
"Red","2020","Central America","Honduras",23,0.023
"Red","2021","Central America","Honduras",37,0.037
"Red","2012","Central America","Jamaica",46,0.046
"Red","2013","Central America","Jamaica",58,0.058
"Red","2014","Central America","Jamaica",35,0.035
"Red","2015","Central America","Jamaica",26,0.026
"Red","2016","Central America","Jamaica",41,0.041
"Red","2017","Central America","Jamaica",17,0.017
"Red","2018","Central America","Jamaica",41,0.041
"Red","2019","Central America","Jamaica",27,0.027
"Red","2020","Central America","Jamaica",33,0.033
"Red","2021","Central America","Jamaica",16,0.016
"Red","2012","Central America","Nicaragua",49,0.049
"Red","2013","Central America","Nicaragua",44,0.044
"Red","2014","Central America","Nicaragua",54,0.054
"Red","2015","Central America","Nicaragua",34,0.034
"Red","2016","Central America","Nicaragua",42,0.042
"Red","2017","Central America","Nicaragua",40,0.04
"Red","2018","Central America","Nicaragua",42,0.042
"Red","2019","Central America","Nicaragua",45,0.045
"Red","2020","Central America","Nicaragua",41,0.041
"Red","2021","Central America","Nicaragua",41,0.041
"Red","2012","Central America","Puerto Rico",29,0.029
"Red","2013","Central America","Puerto Rico",56,0.056
"Red","2014","Central America","Puerto Rico",38,0.038
"Red","2015","Central America","Puerto Rico",39,0.039
"Red","2016","Central America","Puerto Rico",47,0.047
"Red","2017","Central America","Puerto Rico",38,0.038
"Red","2018","Central America","Puerto Rico",44,0.044
"Red","2019","Central America","Puerto Rico",47,0.047
"Red","2020","Central America","Puerto Rico",43,0.043
"Red","2021","Central America","Puerto Rico",28,0.028
"Red","2012","Europe","Belarus",28,0.028
"Red","2013","Europe","Belarus",36,0.036
"Red","2014","Europe","Belarus",46,0.046
"Red","2015","Europe","Belarus",35,0.035
"Red","2016","Europe","Belarus",41,0.041
"Red","2017","Europe","Belarus",35,0.035
"Red","2018","Europe","Belarus",20,0.02
"Red","2019","Europe","Belarus",41,0.041
"Red","2020","Europe","Belarus",35,0.035
"Red","2021","Europe","Belarus",29,0.029
"Red","2012","Europe","Belgium",5070,5.07
"Red","2013","Europe","Belgium",2900,2.9
"Red","2014","Europe","Belgium",2700,2.7
"Red","2015","Europe","Belgium",1100,1.1
"Red","2016","Europe","Belgium",100,0.1
"Red","2017","Europe","Belgium",900,0.9
"Red","2018","Europe","Belgium",700,0.7
"Red","2019","Europe","Belgium",350,0.35
"Red","2020","Europe","Belgium",30,0.03
"Red","2021","Europe","Belgium",110,0.11
"Red","2012","Europe","Albania",38,0.038
"Red","2013","Europe","Albania",50,0.05
"Red","2014","Europe","Albania",30,0.03
"Red","2015","Europe","Albania",60,0.06
"Red","2016","Europe","Albania",40,0.04
"Red","2017","Europe","Albania",37,0.037
"Red","2018","Europe","Albania",39,0.039
"Red","2019","Europe","Albania",39,0.039
"Red","2020","Europe","Albania",21,0.021
"Red","2021","Europe","Albania",35,0.035
"Red","2012","Europe","Armenia",24,0.024
"Red","2013","Europe","Armenia",32,0.032
"Red","2014","Europe","Armenia",47,0.047
"Red","2015","Europe","Armenia",46,0.046
"Red","2016","Europe","Armenia",23,0.023
"Red","2017","Europe","Armenia",40,0.04
"Red","2018","Europe","Armenia",31,0.031
"Red","2019","Europe","Armenia",46,0.046
"Red","2020","Europe","Armenia",20,0.02
"Red","2021","Europe","Armenia",35,0.035
"Red","2012","Europe","Austria",5070,5.07
"Red","2013","Europe","Austria",2900,2.9
"Red","2014","Europe","Austria",2700,2.7
"Red","2015","Europe","Austria",1100,1.1
"Red","2016","Europe","Austria",100,0.1
"Red","2017","Europe","Austria",900,0.9
"Red","2018","Europe","Austria",700,0.7
"Red","2019","Europe","Austria",350,0.35
"Red","2020","Europe","Austria",30,0.03
"Red","2021","Europe","Austria",110,0.11
"Red","2012","Europe","Bosnia And Herzegovina",39,0.039
"Red","2013","Europe","Bosnia And Herzegovina",39,0.039
"Red","2014","Europe","Bosnia And Herzegovina",49,0.049
"Red","2015","Europe","Bosnia And Herzegovina",40,0.04
"Red","2016","Europe","Bosnia And Herzegovina",22,0.022
"Red","2017","Europe","Bosnia And Herzegovina",39,0.039
"Red","2018","Europe","Bosnia And Herzegovina",26,0.026
"Red","2019","Europe","Bosnia And Herzegovina",24,0.024
"Red","2020","Europe","Bosnia And Herzegovina",26,0.026
"Red","2021","Europe","Bosnia And Herzegovina",42,0.042
"Red","2012","Europe","Bulgaria",1270,1.27
"Red","2013","Europe","Bulgaria",1100,1.1
"Red","2014","Europe","Bulgaria",900,0.9
"Red","2015","Europe","Bulgaria",800,0.8
"Red","2016","Europe","Bulgaria",700,0.7
"Red","2017","Europe","Bulgaria",650,0.65
"Red","2018","Europe","Bulgaria",200,0.2
"Red","2019","Europe","Bulgaria",400,0.4
"Red","2020","Europe","Bulgaria",350,0.35
"Red","2021","Europe","Bulgaria",110,0.11
"Red","2012","Europe","Croatia",5000,5
"Red","2013","Europe","Croatia",3900,3.9
"Red","2014","Europe","Croatia",2000,2
"Red","2015","Europe","Croatia",1500,1.5
"Red","2016","Europe","Croatia",200,0.2
"Red","2017","Europe","Croatia",900,0.9
"Red","2018","Europe","Croatia",450,0.45
"Red","2019","Europe","Croatia",300,0.3
"Red","2020","Europe","Croatia",50,0.05
"Red","2021","Europe","Croatia",20,0.02
"Red","2012","Europe","Cyprus",36,0.036
"Red","2013","Europe","Cyprus",27,0.027
"Red","2014","Europe","Cyprus",38,0.038
"Red","2015","Europe","Cyprus",41,0.041
"Red","2016","Europe","Cyprus",40,0.04
"Red","2017","Europe","Cyprus",35,0.035
"Red","2018","Europe","Cyprus",38,0.038
"Red","2019","Europe","Cyprus",34,0.034
"Red","2020","Europe","Cyprus",42,0.042
"Red","2021","Europe","Cyprus",43,0.043
"Red","2012","Europe","Czech Republic",5000,5
"Red","2013","Europe","Czech Republic",3900,3.9
"Red","2014","Europe","Czech Republic",2000,2
"Red","2015","Europe","Czech Republic",1500,1.5
"Red","2016","Europe","Czech Republic",200,0.2
"Red","2017","Europe","Czech Republic",900,0.9
"Red","2018","Europe","Czech Republic",450,0.45
"Red","2019","Europe","Czech Republic",300,0.3
"Red","2020","Europe","Czech Republic",50,0.05
"Red","2021","Europe","Czech Republic",20,0.02
"Red","2012","Europe","Denmark",31000,31
"Red","2013","Europe","Denmark",20500,20.5
"Red","2014","Europe","Denmark",19000,19
"Red","2015","Europe","Denmark",5500,5.5
"Red","2016","Europe","Denmark",1300,1.3
"Red","2017","Europe","Denmark",3900,3.9
"Red","2018","Europe","Denmark",2100,2.1
"Red","2019","Europe","Denmark",2000,2
"Red","2020","Europe","Denmark",700,0.7
"Red","2021","Europe","Denmark",300,0.3
"Red","2012","Europe","Estonia",5000,5
"Red","2013","Europe","Estonia",3900,3.9
"Red","2014","Europe","Estonia",2000,2
"Red","2015","Europe","Estonia",1500,1.5
"Red","2016","Europe","Estonia",200,0.2
"Red","2017","Europe","Estonia",900,0.9
"Red","2018","Europe","Estonia",450,0.45
"Red","2019","Europe","Estonia",300,0.3
"Red","2020","Europe","Estonia",50,0.05
"Red","2021","Europe","Estonia",20,0.02
"Red","2012","Europe","Finland",5000,5
"Red","2013","Europe","Finland",3900,3.9
"Red","2014","Europe","Finland",2000,2
"Red","2015","Europe","Finland",1500,1.5
"Red","2016","Europe","Finland",200,0.2
"Red","2017","Europe","Finland",900,0.9
"Red","2018","Europe","Finland",450,0.45
"Red","2019","Europe","Finland",300,0.3
"Red","2020","Europe","Finland",50,0.05
"Red","2021","Europe","Finland",20,0.02
"Red","2012","Europe","France",20800,20.8
"Red","2013","Europe","France",5500,5.5
"Red","2014","Europe","France",1200,1.2
"Red","2015","Europe","France",1900,1.9
"Red","2016","Europe","France",300,0.3
"Red","2017","Europe","France",1100,1.1
"Red","2018","Europe","France",900,0.9
"Red","2019","Europe","France",400,0.4
"Red","2020","Europe","France",100,0.1
"Red","2021","Europe","France",50,0.05
"Red","2012","Europe","Georgia",5070,5.07
"Red","2013","Europe","Georgia",2900,2.9
"Red","2014","Europe","Georgia",2700,2.7
"Red","2015","Europe","Georgia",1100,1.1
"Red","2016","Europe","Georgia",100,0.1
"Red","2017","Europe","Georgia",900,0.9
"Red","2018","Europe","Georgia",700,0.7
"Red","2019","Europe","Georgia",350,0.35
"Red","2020","Europe","Georgia",30,0.03
"Red","2021","Europe","Georgia",110,0.11
"Red","2012","Europe","Germany",51000,51
"Red","2013","Europe","Germany",20500,20.5
"Red","2014","Europe","Germany",19000,19
"Red","2015","Europe","Germany",5500,5.5
"Red","2016","Europe","Germany",1200,1.2
"Red","2017","Europe","Germany",3900,3.9
"Red","2018","Europe","Germany",2100,2.1
"Red","2019","Europe","Germany",2000,2
"Red","2020","Europe","Germany",700,0.7
"Red","2021","Europe","Germany",400,0.4
"Red","2012","Europe","Greece",2070,2.07
"Red","2013","Europe","Greece",1900,1.9
"Red","2014","Europe","Greece",1500,1.5
"Red","2015","Europe","Greece",1100,1.1
"Red","2016","Europe","Greece",150,0.15
"Red","2017","Europe","Greece",900,0.9
"Red","2018","Europe","Greece",700,0.7
"Red","2019","Europe","Greece",350,0.35
"Red","2020","Europe","Greece",30,0.03
"Red","2021","Europe","Greece",60,0.06
"Red","2012","Europe","Hungary",120,0.12
"Red","2013","Europe","Hungary",40,0.04
"Red","2014","Europe","Hungary",40,0.04
"Red","2015","Europe","Hungary",800,0.8
"Red","2016","Europe","Hungary",700,0.7
"Red","2017","Europe","Hungary",650,0.65
"Red","2018","Europe","Hungary",200,0.2
"Red","2019","Europe","Hungary",400,0.4
"Red","2020","Europe","Hungary",350,0.35
"Red","2021","Europe","Hungary",110,0.11
"Red","2012","Europe","Iceland",1270,1.27
"Red","2013","Europe","Iceland",1100,1.1
"Red","2014","Europe","Iceland",900,0.9
"Red","2015","Europe","Iceland",800,0.8
"Red","2016","Europe","Iceland",700,0.7
"Red","2017","Europe","Iceland",650,0.65
"Red","2018","Europe","Iceland",200,0.2
"Red","2019","Europe","Iceland",400,0.4
"Red","2020","Europe","Iceland",350,0.35
"Red","2021","Europe","Iceland",110,0.11
"Red","2012","Europe","Ireland",51000,51
"Red","2013","Europe","Ireland",20500,20.5
"Red","2014","Europe","Ireland",19000,19
"Red","2015","Europe","Ireland",5500,5.5
"Red","2016","Europe","Ireland",1200,1.2
"Red","2017","Europe","Ireland",3900,3.9
"Red","2018","Europe","Ireland",2100,2.1
"Red","2019","Europe","Ireland",2000,2
"Red","2020","Europe","Ireland",700,0.7
"Red","2021","Europe","Ireland",300,0.3
"Red","2012","Europe","Italy",10070,10.07
"Red","2013","Europe","Italy",5900,5.9
"Red","2014","Europe","Italy",2700,2.7
"Red","2015","Europe","Italy",1100,1.1
"Red","2016","Europe","Italy",100,0.1
"Red","2017","Europe","Italy",900,0.9
"Red","2018","Europe","Italy",700,0.7
"Red","2019","Europe","Italy",350,0.35
"Red","2020","Europe","Italy",30,0.03
"Red","2021","Europe","Italy",110,0.11
"Red","2012","Europe","Kosovo",40,0.04
"Red","2013","Europe","Kosovo",34,0.034
"Red","2014","Europe","Kosovo",47,0.047
"Red","2015","Europe","Kosovo",50,0.05
"Red","2016","Europe","Kosovo",49,0.049
"Red","2017","Europe","Kosovo",38,0.038
"Red","2018","Europe","Kosovo",25,0.025
"Red","2019","Europe","Kosovo",17,0.017
"Red","2020","Europe","Kosovo",44,0.044
"Red","2021","Europe","Kosovo",51,0.051
"Red","2012","Europe","Latvia",33,0.033
"Red","2013","Europe","Latvia",46,0.046
"Red","2014","Europe","Latvia",53,0.053
"Red","2015","Europe","Latvia",29,0.029
"Red","2016","Europe","Latvia",32,0.032
"Red","2017","Europe","Latvia",39,0.039
"Red","2018","Europe","Latvia",60,0.06
"Red","2019","Europe","Latvia",27,0.027
"Red","2020","Europe","Latvia",25,0.025
"Red","2021","Europe","Latvia",24,0.024
"Red","2012","Europe","Lithuania",32,0.032
"Red","2013","Europe","Lithuania",49,0.049
"Red","2014","Europe","Lithuania",39,0.039
"Red","2015","Europe","Lithuania",30,0.03
"Red","2016","Europe","Lithuania",38,0.038
"Red","2017","Europe","Lithuania",30,0.03
"Red","2018","Europe","Lithuania",42,0.042
"Red","2019","Europe","Lithuania",41,0.041
"Red","2020","Europe","Lithuania",32,0.032
"Red","2021","Europe","Lithuania",36,0.036
"Red","2012","Europe","Luxembourg",5000,5
"Red","2013","Europe","Luxembourg",3900,3.9
"Red","2014","Europe","Luxembourg",2000,2
"Red","2015","Europe","Luxembourg",1500,1.5
